,index,ID,genre_x,book_lenght,book_sen,book_word,lenght_book,number_sen,number_word,number_of_stop_words,number_of_foreignwords,count_dial_break,noun,verb,adj,ProperNoun,num,Puch,she,he,she_he_ratio,period,comma,colon,semi_colon,exl,q,genre_y,positive_x,negative_x,neutral,compund,genre,positive_y,negative_y,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
34,966,412,Sea and Adventure,256711,2176,55977,0.004725483971355553,0.003389614010819972,0.004674260562157136,0.4234596352073173,5.359344016292406e-05,2,0.1810743698304661,0.1584222091216035,0.05077085231434339,0.0,0.006198974578844883,0.03887310859817425,1173,911,1.287596048298573,0.03147721385569073,0.06434785715561749,0.0012147846436929453,0.006073923218464727,0.004591171373957161,0.0035550315308072963,Sea and Adventure,2.389705882352941e-05,3.8143382352941176e-05,0.0003975183823529412,-0.00019108455882352944,Sea and Adventure,0.08180459301535578,0.1073515423291214,0.03804864791411895,0.01766544367441234,0.0489196901752958,0.062372604973502166,0.04905557820356051,0.03125424650088341,0.04973501834488407,0.0565294197581196
35,177,277,Ghost and Horror,126433,1040,26347,0.0023273529959775647,0.0016200361081124867,0.002200059721513373,0.38353512733897605,7.590997077466125e-05,15,0.17220176870231904,0.14324211485178578,0.07367062663680875,0.0,0.003188218772535773,0.03996659961285915,414,63,6.571428571428571,0.04528029756708544,0.08186890348047215,0.0026188939917258128,0.00732531217975481,0.0008350096785212737,0.0007970546931339432,Ghost and Horror,0.00011634615384615383,0.0,0.0008451923076923076,0.0006913461538461537,Ghost and Horror,0.09782960803369008,0.10009718172983524,0.04437965662455473,0.025267249757045723,0.05150631681243945,0.057013281503077634,0.05668934240362832,0.04535147392290265,0.03919663103336585,0.057013281503077634
36,492,391,Sea and Adventure,249273,2596,54407,0.004588566777394474,0.0040438593621730905,0.004543160483864503,0.3972650578050618,0.0006432995754222803,3,0.1809509805723528,0.16071461392835482,0.0525667653059349,0.0,0.007443895087029242,0.04771444850846399,716,1196,0.5986622073578596,0.03661293583546235,0.0649732571176503,0.0018196187990515925,0.005238296542724282,0.007076295329645083,0.005183156579116658,Sea and Adventure,0.0,1.5408320493066255e-05,0.0003697996918335901,-0.00010523882896764252,Sea and Adventure,0.07688060731538941,0.0995169082125588,0.038233264320220936,0.01808143547273986,0.03726708074534171,0.059903381642512236,0.04430641821946182,0.02636300897170469,0.053968253968254117,0.054382332643202365
37,943,410,Sea and Adventure,570969,3178,115760,0.010510281435703608,0.0049504564919052715,0.009666334435130678,0.4345801658604008,5.183137525915688e-05,89,0.1880787836903939,0.1601157567380788,0.05810297166551486,0.0,0.0054941257774706286,0.02745335176226676,443,3611,0.1226806978676267,0.024853144436765718,0.06891845196959226,0.00030234968901174847,0.00856945404284727,0.0013476157567380788,0.0013648928818244645,Sea and Adventure,0.0,1.1013215859030838e-05,0.000303650094398993,-0.00010355569540591568,Sea and Adventure,0.08412597759459044,0.10540407243007342,0.04424716409497663,0.017332487846121354,0.06200239554710151,0.046924540266328786,0.058902275769746375,0.02536461636017745,0.049601916437680964,0.06024096385542245
38,182,282,Humorous and Wit and Satire,590333,9418,131131,0.010866730016486392,0.01467067314058019,0.010949862653879759,0.3328503557511191,0.00012964135101539682,202,0.19559829483493604,0.16407256865272132,0.05073552401796677,0.0,0.004156149194317133,0.07206533924091175,2424,3955,0.6128950695322377,0.06865653430538926,0.04606843538141248,0.0033859270500491874,0.012293050460989392,0.007755603175450505,0.006238036772387917,Humorous and Wit and Satire,8.069653854321511e-06,0.0,9.811000212359311e-05,1.0692291356976004e-05,Humorous and Wit and Satire,0.07420574459680422,0.10970035551040792,0.04576491168669886,0.02291067095536369,0.05310084081033715,0.053552282602561035,0.0511822131933856,0.03397099486484962,0.04740138818351048,0.0455956210146149
39,619,400,Sea and Adventure,545326,4875,113190,0.01003825029766328,0.007593919256777281,0.009451731122256751,0.3726742645109992,6.184291898577613e-05,98,0.20926760314515416,0.13532114144359042,0.06838059899284389,0.0,0.005291986924639986,0.04306917572223695,620,1781,0.3481190342504211,0.036964396148069616,0.08154430603410195,0.0026239067055393588,0.01992225461613217,0.00310098065200106,0.0030656418411520447,Sea and Adventure,8.758974358974359e-05,0.0,0.00011753846153846153,0.00011827692307692308,Sea and Adventure,0.10460752215922503,0.11754371955601405,0.04982831589874692,0.021720035135351038,0.06699672602411617,0.06292421943623815,0.06779525672762167,0.0458356623812191,0.03729138385370955,0.06428172163219749
40,211,363,Literary,865044,8538,179919,0.015923554333539636,0.013299873356792702,0.015023818462631969,0.3982347611980947,0.00010004502025911659,346,0.19693306432339,0.1521462435873921,0.0568589198472646,0.0,0.004735464292264853,0.04747692016963189,2849,6255,0.4554756195043965,0.04131859336701516,0.06013817328909121,0.0014562108504382527,0.004357516437952635,0.004602070931919364,0.003106953684713677,Literary,0.0,1.9559615835090185e-05,9.756383227922231e-05,-4.936753338018271e-05,Literary,0.09130207591088237,0.09757256187354442,0.04294332810792805,0.017101325352714733,0.0512564723766088,0.04161322502493912,0.05149399078428539,0.03776542682057832,0.044178423827846335,0.06237233385587335
41,73,173,Western Stories,356060,3318,77339,0.006554280193839993,0.005168538275689645,0.006458056659282754,0.3984018412443916,0.000543063654818397,168,0.17305628466879586,0.15622131136942552,0.051073843726968285,0.0,0.0046677614140343176,0.04290202873065336,245,1845,0.13279132791327913,0.034937095126650206,0.07968812630109001,0.00045255304568199737,0.011068154488679708,0.002637737751975071,0.005792678984729567,Western Stories,6.148282097649186e-05,2.320675105485232e-05,0.000216998191681736,0.00025666063893911995,Western Stories,0.10597201921068837,0.12455627479640445,0.0415535602422218,0.01743579035289206,0.06849029024848577,0.06389642931718519,0.06786385466694479,0.0383169764042598,0.0442681144288996,0.07162246815619074
42,215,315,Love and Romance,376355,6927,88429,0.00692786643361414,0.01079037511624538,0.007384107530789313,0.3662712458582592,5.65425369505479e-05,223,0.16153071956032522,0.16780694116183606,0.03955715885060331,0.0,0.0043311583304119685,0.07833403069128905,1633,1825,0.8947945205479452,0.06432279003494329,0.04800461387101517,0.0007463614877472322,0.0061405195128295025,0.004873966685137229,0.00969139083332391,Love and Romance,4.532986862999856e-05,0.0,9.903277031904145e-05,0.00011940233867475096,Love and Romance,0.09512087912088026,0.09617582417582532,0.031999999999999765,0.014857142857142881,0.042725274725274716,0.05274725274725296,0.04835164835164847,0.0575824175824179,0.04712087912087922,0.05274725274725296
43,26,373,Literary,524505,5803,116188,0.009654981556675971,0.009039489937862268,0.009702073819531474,0.3847471339553138,0.00018074155678727581,144,0.1938324095431542,0.1440424140186594,0.05470444452094881,0.0,0.005043550108444934,0.04998795056288085,1151,3778,0.3046585494970884,0.044402175784074085,0.07708197059937343,0.000301235927978793,0.010526043997658966,0.002366853719833373,0.004647640031672807,Literary,0.0,0.0,0.00017232465965879716,0.0,Literary,0.08601268183513455,0.1022752704214824,0.04423722491607584,0.01984334203655353,0.057665050354344716,0.052368519209249766,0.04841477060798171,0.038343901529280064,0.04625139873181617,0.05527788138754136
44,390,343,Literary,374285,4808,84873,0.006889762293858905,0.007489551545966188,0.00708717002861823,0.3792725601781485,0.00011782310039706384,137,0.15459569003098747,0.17507334487999718,0.050510763140221265,0.0,0.004500842435167839,0.05726202679297303,3168,1528,2.073298429319372,0.05468170089427733,0.0636598211445336,0.000459510091548549,0.0012489248642088768,0.0054787741684634685,0.004276978544413418,Literary,3.4317803660565725e-05,1.9966722129783696e-05,0.00015370216306156406,7.940931780366056e-05,Literary,0.09394647027124198,0.061972336985808514,0.028561164002155737,0.010328722830968223,0.03224357822884874,0.030177833662655126,0.04625471528650954,0.049398239626369335,0.04832045985270312,0.06251122687264163
45,163,263,Ghost and Horror,79521,548,17093,0.0014638064239014493,0.0008536344108131178,0.0014273207886980712,0.4428713508453753,5.850348095711695e-05,18,0.1480138068215059,0.15339612706956066,0.06172117240975838,0.0,0.003276194933598549,0.032059907564500084,177,851,0.20799059929494712,0.026502076873573976,0.07371438600596736,0.0015795939858421575,0.008951032586438893,0.0025156496811560287,0.003744222781255485,Ghost and Horror,0.0,0.00022627737226277368,0.0015985401459854016,-0.0008698905109489053,Ghost and Horror,0.08389089037570781,0.0730828615542975,0.023674729799279454,0.011837364899639735,0.03602676273803393,0.03396809058157485,0.058157488419969025,0.03860010293360778,0.04580545548121456,0.058157488419969025
46,171,271,Ghost and Horror,374778,3490,76901,0.006898837337771625,0.005436467324339018,0.006421482242536147,0.3806842563815815,7.802239242662644e-05,66,0.18730575675218789,0.13760549277642686,0.07969987386379891,0.0,0.0028998322518562825,0.04539602866022548,891,2482,0.3589846897663175,0.043627521098555284,0.07669601175537379,0.00015604478485325288,0.004226212923108932,0.0015214366523192155,0.0026397576104341945,Ghost and Horror,0.0,0.0,0.00028653295128939826,0.0,Ghost and Horror,0.10786336542870437,0.10178817056396312,0.04653828519027944,0.021435121503897283,0.0507794589637778,0.048601558917927286,0.05547913801008679,0.04894543787253527,0.04275561668959172,0.07095369096744616
47,174,274,Ghost and Horror,195403,1782,41861,0.0035969387539092172,0.0027758695621696644,0.003495528902807579,0.4116002962184372,0.00014333150187525383,100,0.1757005327154153,0.16485511574018774,0.05843147559781181,0.0,0.002938295788442703,0.04256945605695038,392,1239,0.3163841807909605,0.03664508731277322,0.06504861326771935,0.0013616492678149112,0.008384892859702349,0.0025560784501086928,0.005064379732925635,Ghost and Horror,5.05050505050505e-05,3.254769921436588e-05,0.000478675645342312,7.18294051627385e-05,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.0306876302329986,0.01420723621898089,0.03864368251562783,0.040348550861905516,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
48,156,256,Ghost and Horror,195403,1782,41861,0.0035969387539092172,0.0027758695621696644,0.003495528902807579,0.4116002962184372,0.00014333150187525383,100,0.1757005327154153,0.16485511574018774,0.05843147559781181,0.0,0.002938295788442703,0.04256945605695038,392,1239,0.3163841807909605,0.03664508731277322,0.06504861326771935,0.0013616492678149112,0.008384892859702349,0.0025560784501086928,0.005064379732925635,Ghost and Horror,5.05050505050505e-05,3.254769921436588e-05,0.000478675645342312,7.18294051627385e-05,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.0306876302329986,0.01420723621898089,0.03864368251562783,0.040348550861905516,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
49,138,238,Christmas Stories,159569,1973,36008,0.002937313756813048,0.0030733954243326307,0.003006784470803261,0.3767773828038214,5.554321261941791e-05,96,0.18162630526549656,0.1513552543879138,0.0583203732503888,0.0,0.004998889135747611,0.054793379249055765,167,1092,0.15293040293040294,0.039907798267051764,0.07787158409242391,0.0016385247722728285,0.009775605421017552,0.011164185736503001,0.004943345923128194,Christmas Stories,8.008109477952357e-05,0.0,0.00042676127724277757,0.00039873289406994417,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
50,125,225,Christmas Stories,35681,514,8444,0.0006568086041577396,0.0008006716918940558,0.0007051013128044528,0.3780198957839887,0.0,28,0.16283751776409286,0.16200852676456656,0.05281856939838939,0.0,0.0045002368545712925,0.06099005210800568,263,185,1.4216216216216215,0.04997631454287068,0.06371387967787777,0.00118427285646613,0.0069872098531501645,0.0045002368545712925,0.006513500710563714,Christmas Stories,0.00029571984435797666,0.0002392996108949416,0.0014105058365758757,0.00020330739299610892,Christmas Stories,0.08287795992714032,0.10564663023679438,0.04007285974499086,0.02185792349726776,0.039162112932604715,0.06466302367941708,0.04098360655737702,0.043715846994535484,0.035519125683060086,0.04462659380692164
51,101,201,Allegories,337103,4179,73579,0.006205323586429374,0.00650974124596354,0.0061440844972570855,0.3728237676510961,6.795417170660108e-05,9,0.18615365797306296,0.1546365131355414,0.06452928145258838,0.0,0.005653787085989209,0.056796096712377175,1722,2433,0.7077681874229347,0.04570597588985988,0.06870166759537367,0.003261800241916851,0.010492124111499204,0.005653787085989209,0.005653787085989209,Allegories,5.384063173007897e-05,0.0,0.00018545106484804975,0.00010538406317300791,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948353,0.026390382171830817,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.04711171928452781,0.05033721043886272,0.06235949565047466
52,161,261,Ghost and Horror,316109,2375,68049,0.005818870296563967,0.0036996016891991884,0.005682311610022526,0.4103513644579641,0.0002204293964643125,118,0.1870857764258108,0.15646078561036902,0.06173492630310511,0.0,0.005393172566826846,0.034901321106849466,177,1558,0.11360718870346598,0.03419594703816368,0.06781877764552012,0.0005290305515143499,0.009934018133991682,0.0004996399653191082,0.0026451527575717497,Ghost and Horror,0.0,0.0,0.00042105263157894734,0.0,Ghost and Horror,0.07754765827253471,0.0949635208284302,0.035655448340786065,0.018121911037891267,0.04636385031772181,0.042598258413744414,0.05718992704165685,0.03518474935278889,0.038832666509766994,0.05942574723464344
53,747,403,Sea and Adventure,475171,2413,97682,0.00874685130030653,0.003758795316226375,0.008156762960370033,0.4077107348334391,0.00021498331319997545,167,0.2052476403022051,0.1360332507524416,0.07094449335599189,0.0,0.006848754120513503,0.024702606416740037,1474,2379,0.6195880622110129,0.02308511291742593,0.08607522368501873,0.0007473229458856289,0.01028848713171311,0.0016072561986855305,0.001627730799942671,Sea and Adventure,0.0,0.0,0.0004144218814753419,0.0,Sea and Adventure,0.1136543797066958,0.09453032104637192,0.04201347602061063,0.01912405866032501,0.054399524375743545,0.04726516052318699,0.06302021403091601,0.03904082441537873,0.043896155370590835,0.07659532302814072
54,107,207,Allegories,140074,1359,30962,0.0025784537546254646,0.0021169510297354512,0.002585427149106048,0.4034946062915832,0.0,77,0.1807376784445449,0.15609456753439702,0.059298494929268135,0.0,0.005038434209676378,0.043892513403526914,649,608,1.0674342105263157,0.0375621729862412,0.06633938376073897,0.001873264001033525,0.007170079452231769,0.0036173373813061173,0.0029390866223112204,Allegories,0.00020529801324503316,0.0,0.0005305371596762325,0.0006653421633554084,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522507,0.017367906066536203,0.03938356164383562,0.053326810176125235,0.06824853228962803,0.0511252446183953,0.038405088062622314,0.06629158512720146
55,269,371,Literary,338714,2284,67191,0.006234978547369318,0.0035578485297393454,0.005610665834751775,0.4134035808367192,0.00017859534759119523,84,0.19513030018901345,0.15455939039454689,0.07503981187956721,0.0,0.0074265898706672015,0.033992647824857496,509,1005,0.5064676616915423,0.03277224628298433,0.05712074533791728,0.0010269232486493727,0.0022324418448899405,0.0005953178253039843,0.001919899986605349,Literary,0.0,2.1891418563922946e-05,0.0004159369527145359,-9.908056042031524e-05,Literary,0.12111506524318083,0.09608540925267024,0.04519572953736672,0.019810201660735462,0.05195729537366578,0.05100830367734311,0.058956109134045524,0.04839857651245575,0.03499406880189795,0.07568208778173269
56,203,303,Humorous and Wit and Satire,293900,3139,65817,0.0054100515333639675,0.004889705137851053,0.005495932390437076,0.41759727729917795,6.077457191910905e-05,120,0.15395718431408298,0.173602564686935,0.05161280520230336,0.0,0.004785997538629837,0.047692845313520825,440,1620,0.2716049382716049,0.04624944923044198,0.057705456037194035,0.0014130087971192856,0.002522144734643025,0.0020055608733305984,0.0041630581764589706,Humorous and Wit and Satire,5.3201656578528194e-05,0.0,0.0002653711373048741,0.000167792290538388,Humorous and Wit and Satire,0.08254771211772853,0.08013336399172244,0.03092664980455258,0.015750747298229496,0.034835594389514585,0.03702000459875807,0.05173603127155621,0.0351805012646583,0.042653483559438606,0.0597838583582427
57,122,222,Christmas Stories,55864,449,11949,0.0010283331706697674,0.0006994194351370254,0.000997780150011891,0.39191564147627417,0.00033475604653109047,35,0.199849359779061,0.14444723407816554,0.05967026529416688,0.0,0.00736463302368399,0.037576366223114915,84,339,0.24778761061946905,0.031550757385555274,0.08117834128378944,0.0005021340697966356,0.009038413256339443,0.003682316511841995,0.002845426395514269,Christmas Stories,0.00028507795100222717,0.00033184855233853004,0.0016102449888641425,-0.0005040089086859688,Christmas Stories,0.10059612518628908,0.08569299552906108,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.055886736214605034,0.05514157973174364,0.058122205663189236,0.04172876304023843,0.06482861400894185
58,33,133,Detective and Mystery,413488,5559,94193,0.007611403158991494,0.008659404543266648,0.007865420174915896,0.3398235537672651,0.00025479600394933804,77,0.19793402906797744,0.1542789803913242,0.04929241026403236,0.0,0.0068688756064675715,0.059006507914600874,1203,2883,0.4172736732570239,0.05422908284055079,0.05515271835486713,0.0011041160171137985,0.0010934995169492425,0.0046818765725690865,0.007282919112885245,Detective and Mystery,0.0,0.0,0.00017988846914912754,0.0,Detective and Mystery,0.06783523225241099,0.09973707274320907,0.047326906222612236,0.017440841367221734,0.03882559158632814,0.03935144609991272,0.041980718667835634,0.025679228746713547,0.046888694127958416,0.04837861524978141
59,236,336,Western Stories,485473,4899,105667,0.00893648842482751,0.0076313047054260294,0.008823536288501672,0.3789641042141823,0.00036908400919870917,298,0.18967132595796227,0.15738120699934702,0.048085021813811316,0.0,0.005223958284043268,0.04637209346342756,1168,2550,0.4580392156862746,0.037589786783006986,0.07940038044044025,0.002356459443345605,0.00899997160892237,0.003965287175750234,0.004883265352475229,Western Stories,1.5921616656460503e-05,0.0,0.00018820167381098185,6.844253929373343e-05,Western Stories,0.11098232396407234,0.11982034192988016,0.046508258475803865,0.015430310055056469,0.0742538394668219,0.059040857722398976,0.07649956534337962,0.04194436395247733,0.054114749348014766,0.07352941176470651
60,229,329,Western Stories,499452,9265,119038,0.00919381101885573,0.014432340905444412,0.009940058038088164,0.2893361783632117,0.0011592936709286109,213,0.20467413767032375,0.15713469648347586,0.04521245316621583,0.0,0.007636217006334113,0.07782388817016415,926,3183,0.2909205152371976,0.06786068314319797,0.05242023555503285,8.400678774845007e-05,0.0002352190056956602,0.005342831700801425,0.006930559989247132,Western Stories,3.550998381003778e-05,0.0,7.242309767943875e-05,2.5914732865623317e-05,Western Stories,0.06856657297862531,0.0915746127197867,0.04536244198967175,0.017256029805869624,0.04255180077129154,0.04032943329629323,0.03967579580364667,0.02823713968233185,0.04660435322570022,0.042224982024968265
61,154,254,Ghost and Horror,374778,3490,76901,0.006898837337771625,0.005436467324339018,0.006421482242536147,0.3806842563815815,7.802239242662644e-05,66,0.18730575675218789,0.13760549277642686,0.07969987386379891,0.0,0.0028998322518562825,0.04539602866022548,891,2482,0.3589846897663175,0.043627521098555284,0.07669601175537379,0.00015604478485325288,0.004226212923108932,0.0015214366523192155,0.0026397576104341945,Ghost and Horror,0.0,0.0,0.00028653295128939826,0.0,Ghost and Horror,0.10786336542870437,0.10178817056396312,0.04653828519027944,0.021435121503897283,0.0507794589637778,0.048601558917927286,0.05547913801008679,0.04894543787253527,0.04275561668959172,0.07095369096744616
62,859,356,Literary,124125,1560,28243,0.002284867800540328,0.00243005416216873,0.0023583818542795075,0.3793860425592182,7.081400701058671e-05,74,0.1745211202775909,0.1581276776546401,0.05686364762950113,0.0,0.005948376588889282,0.05523492546825762,806,1026,0.7855750487329435,0.050065502956484785,0.0649010374252027,0.000708140070105867,0.010338845023545658,0.003257444322486988,0.0050986085047622426,Literary,0.0,0.0,0.000641025641025641,0.0,Literary,0.08963585434173646,0.0932773109243695,0.03697478991596633,0.014845938375350157,0.04173669467787108,0.049019607843137164,0.04817927170868338,0.04817927170868338,0.04229691876750693,0.07450980392156845
63,496,341,Literary,492222,7560,110236,0.00906072264666716,0.011776416324356151,0.009205062567303609,0.3478355528139628,0.00012700025400050801,115,0.2040712652853877,0.14793715301716318,0.05532675351064988,0.0,0.004599223484161254,0.06967778221270728,874,3051,0.2864634546050475,0.06464312928625858,0.06508763017526037,0.000435429442287456,0.00190500381000762,0.010912950397329368,0.004526651910446678,Literary,1.67989417989418e-05,3.1349206349206345e-05,8.412698412698413e-05,-5.402116402116402e-05,Literary,0.073460076045627,0.0833460076045623,0.03650190114068426,0.01916349809885927,0.04372623574144467,0.051787072243345764,0.04038022813688195,0.034600760456273624,0.031406844106463765,0.04342205323193897
64,166,266,Ghost and Horror,214685,1914,45113,0.0039518778953393785,0.002981489529737788,0.00376708142166595,0.4173519827987498,6.649967858488684e-05,121,0.19617405182541614,0.16458670449759494,0.054596236118192094,0.0,0.006140136989337885,0.042426794937157813,240,2334,0.10282776349614396,0.05135991842706093,0.06902666637111254,0.0006649967858488682,0.002903819298206725,0.0004211646310376167,0.0024161549885842216,Ghost and Horror,2.2466039707419012e-05,0.0,0.0005,0.00014273772204806686,Ghost and Horror,0.07323518308795736,0.09701774254435584,0.05039637599093976,0.027935069837674523,0.04322385805964498,0.06191015477538665,0.040203850509626125,0.02472631181577949,0.03624009060022638,0.0526613816534539
65,200,300,Humorous and Wit and Satire,263002,3834,62650,0.004841287422176896,0.0059723254216377634,0.005231477646518116,0.3614844373503591,0.00025538707102952914,181,0.16271348762968876,0.1648683160415004,0.053663208300079805,0.0,0.00475658419792498,0.0612609736632083,754,1691,0.44589000591366057,0.051205107741420584,0.06408619313647247,0.0006384676775738228,0.0045810055865921784,0.007438148443735036,0.0043096568236233035,Humorous and Wit and Satire,0.0,0.0,0.0002608242044861763,0.0,Humorous and Wit and Satire,0.0745428973277075,0.10220346929207803,0.05157055789967159,0.021683075480543882,0.04512423816221273,0.04547585560243776,0.03504453820909525,0.03563056727613696,0.043952180028129305,0.04465541490857936
66,193,293,Humorous and Wit and Satire,368128,5322,82436,0.006776425487833311,0.008290223237860243,0.006883672645943613,0.3208428356543257,0.0002668736959580766,319,0.21571886069193072,0.14594351982143725,0.0558008637003251,0.0,0.006817409869474501,0.06460769566694162,562,3681,0.15267590328715022,0.06563879858314328,0.06562666796059974,0.001091756028919404,0.004257848512785676,0.003445096802367897,0.008054733368916494,Humorous and Wit and Satire,1.2025554302893647e-05,4.321683577602404e-06,0.00017173994738819994,9.098083427282976e-05,Humorous and Wit and Satire,0.0749974245389928,0.10404862470382403,0.045431132172658616,0.017101061089935032,0.04944885134439032,0.0429586896054391,0.04728546409807325,0.034305140620170815,0.04337076336664236,0.05253940455341472
67,91,191,Allegories,337103,4179,73579,0.006205323586429374,0.00650974124596354,0.0061440844972570855,0.3728237676510961,6.795417170660108e-05,9,0.18615365797306296,0.1546365131355414,0.06452928145258838,0.0,0.005653787085989209,0.056796096712377175,1722,2433,0.7077681874229347,0.04570597588985988,0.06870166759537367,0.003261800241916851,0.010492124111499204,0.005653787085989209,0.005653787085989209,Allegories,5.384063173007897e-05,0.0,0.00018545106484804975,0.00010538406317300791,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948353,0.026390382171830817,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.04711171928452781,0.05033721043886272,0.06235949565047466
68,919,409,Sea and Adventure,579733,3181,123881,0.010671607368464418,0.0049551296729863645,0.010344464203165376,0.4320517270606469,0.00015337299505170283,157,0.16936414785156725,0.15389769214003762,0.059113181198085264,0.0,0.005900824178041829,0.02567786827681404,1326,1332,0.9954954954954957,0.02320775583019188,0.07150410474568336,0.0003713240932830701,0.010380930086131043,0.001210839434618707,0.001461079584439906,Sea and Adventure,2.3891857906318772e-05,1.5089594467148693e-05,0.0002750707324740648,0.00011354919836529395,Sea and Adventure,0.08474801943945108,0.07709207110045947,0.03455162772119022,0.014246721256906937,0.039544637507489606,0.03781372744823915,0.05126156713933883,0.030024632181612176,0.04180813527727866,0.058784368550696575
69,140,240,Christmas Stories,55864,449,11949,0.0010283331706697674,0.0006994194351370254,0.000997780150011891,0.39191564147627417,0.00033475604653109047,35,0.199849359779061,0.14444723407816554,0.05967026529416688,0.0,0.00736463302368399,0.037576366223114915,84,339,0.24778761061946905,0.031550757385555274,0.08117834128378944,0.0005021340697966356,0.009038413256339443,0.003682316511841995,0.002845426395514269,Christmas Stories,0.00028507795100222717,0.00033184855233853004,0.0016102449888641425,-0.0005040089086859688,Christmas Stories,0.10059612518628908,0.08569299552906108,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.055886736214605034,0.05514157973174364,0.058122205663189236,0.04172876304023843,0.06482861400894185
70,259,376,Literary,290398,4049,65221,0.005345587428328782,0.006307236732449479,0.005446164462626624,0.362383281458426,9.199490961500132e-05,65,0.17609358948804832,0.16266233268425814,0.04889529446037319,0.0,0.01034942733168765,0.0631545054506984,715,2318,0.3084555651423641,0.05910672942763834,0.061253277318655035,0.0009352815810858467,0.004829732754787568,0.0036797963846000523,0.008632189018874291,Literary,3.087182020251914e-05,0.0,0.00021610274141763402,0.00017061002716720178,Literary,0.08536276002029426,0.07343987823439878,0.03209030948756976,0.01610857432775241,0.03779807204464738,0.027904616945712838,0.04997463216641298,0.040715372907153734,0.04096905124302384,0.0615169964485033
71,206,306,Love and Romance,629194,9107,138866,0.011582075415050724,0.014186220035173475,0.011595760173366077,0.3549032880618726,0.00010801780133365981,100,0.17133063528869558,0.15839010268892315,0.056802961127993885,0.0,0.0034421672691659585,0.06558120778304265,4704,2801,1.6794002142092108,0.0548658418907436,0.04875203433525845,0.0010729768265810207,0.0003024498437342474,0.005840162458773206,0.006027393314418215,Love and Romance,1.4823761941363785e-05,0.0,9.498188206873831e-05,7.121994070495223e-05,Love and Romance,0.09061325253885458,0.09167929080401764,0.039611737642371886,0.015766144868989567,0.04645682545026019,0.04314649610054372,0.05358244964371768,0.046625147281601706,0.056780564439206475,0.05717331537900335
72,8,108,Detective and Mystery,282526,3265,61712,0.005200681250476992,0.0050859787432569895,0.005153151612480861,0.4023204563131968,0.0017824734249416645,76,0.16129764065335753,0.1719438682914182,0.03957091003370495,0.0,0.005833549390718174,0.052907052113041225,860,1866,0.4608788853161844,0.044772491573762,0.06348846253564946,0.0013449572206378016,0.003824215711693026,0.0026413015296862853,0.006254861291158932,Detective and Mystery,0.0,0.0,0.0003062787136294028,0.0,Detective and Mystery,0.0918773408239685,0.10732677902621482,0.03593164794007498,0.016268726591760325,0.05500936329588027,0.056530898876404626,0.05407303370786529,0.03850655430711618,0.053253745318352176,0.07397003745318301
73,700,358,Literary,148507,1581,31051,0.0027336867065848327,0.0024627664297363857,0.0025928589369837826,0.3743518727255161,0.00038646098354320324,92,0.20682103635953752,0.14144471997681235,0.06141509130140736,0.0,0.00331712344207916,0.050916234581817016,392,811,0.4833538840937115,0.04077163376380793,0.08070593539660559,0.0006118965572767383,0.005442658851566778,0.0070207078677015245,0.003188303114231425,Literary,8.918406072106261e-05,0.0,0.0005433270082226438,0.000352561669829222,Literary,0.12974852862493375,0.10647405029427567,0.046281433921883434,0.013911182450508274,0.06661316211878036,0.04868913857677912,0.07998929909042309,0.05270197966827194,0.055912252541466194,0.07410379882290029
74,148,248,Christmas Stories,55864,449,11949,0.0010283331706697674,0.0006994194351370254,0.000997780150011891,0.39191564147627417,0.00033475604653109047,35,0.199849359779061,0.14444723407816554,0.05967026529416688,0.0,0.00736463302368399,0.037576366223114915,84,339,0.24778761061946905,0.031550757385555274,0.08117834128378944,0.0005021340697966356,0.009038413256339443,0.003682316511841995,0.002845426395514269,Christmas Stories,0.00028507795100222717,0.00033184855233853004,0.0016102449888641425,-0.0005040089086859688,Christmas Stories,0.10059612518628908,0.08569299552906108,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.055886736214605034,0.05514157973174364,0.058122205663189236,0.04172876304023843,0.06482861400894185
