,ID,genre,positive,negative,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
49,238,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
50,225,Christmas Stories,0.08287795992714032,0.10564663023679438,0.04007285974499086,0.021857923497267756,0.03916211293260471,0.06466302367941708,0.04098360655737702,0.043715846994535484,0.035519125683060086,0.04462659380692164
51,201,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
52,261,Ghost and Horror,0.07754765827253471,0.09496352082843021,0.035655448340786065,0.018121911037891267,0.04636385031772181,0.04259825841374441,0.05718992704165685,0.03518474935278889,0.038832666509767,0.05942574723464344
53,403,Sea and Adventure,0.11365437970669581,0.09453032104637193,0.04201347602061063,0.01912405866032501,0.054399524375743545,0.04726516052318699,0.06302021403091601,0.03904082441537873,0.043896155370590835,0.07659532302814073
54,207,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
55,371,Literary,0.12111506524318082,0.09608540925267023,0.04519572953736672,0.019810201660735462,0.051957295373665786,0.05100830367734311,0.058956109134045524,0.04839857651245575,0.03499406880189795,0.07568208778173269
56,303,Humorous and Wit and Satire,0.08254771211772853,0.08013336399172244,0.03092664980455258,0.015750747298229496,0.03483559438951459,0.037020004598758066,0.05173603127155621,0.0351805012646583,0.042653483559438606,0.059783858358242695
57,222,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
58,133,Detective and Mystery,0.067835232252411,0.09973707274320909,0.04732690622261224,0.017440841367221734,0.03882559158632814,0.03935144609991272,0.04198071866783564,0.025679228746713547,0.04688869412795842,0.04837861524978141
59,336,Western Stories,0.11098232396407234,0.11982034192988014,0.04650825847580387,0.01543031005505647,0.0742538394668219,0.059040857722398976,0.07649956534337962,0.04194436395247733,0.05411474934801477,0.07352941176470651
60,329,Western Stories,0.06856657297862531,0.0915746127197867,0.04536244198967175,0.017256029805869624,0.04255180077129154,0.04032943329629323,0.03967579580364667,0.02823713968233185,0.04660435322570022,0.04222498202496826
61,254,Ghost and Horror,0.10786336542870437,0.10178817056396311,0.046538285190279444,0.02143512150389728,0.0507794589637778,0.04860155891792729,0.05547913801008679,0.04894543787253527,0.04275561668959172,0.07095369096744616
62,356,Literary,0.08963585434173646,0.0932773109243695,0.03697478991596633,0.014845938375350157,0.041736694677871077,0.04901960784313716,0.04817927170868338,0.04817927170868338,0.04229691876750693,0.07450980392156845
63,341,Literary,0.073460076045627,0.0833460076045623,0.03650190114068426,0.01916349809885927,0.04372623574144467,0.051787072243345764,0.040380228136881954,0.034600760456273624,0.03140684410646376,0.04342205323193897
64,266,Ghost and Horror,0.07323518308795736,0.09701774254435584,0.05039637599093976,0.027935069837674523,0.04322385805964498,0.061910154775386646,0.040203850509626125,0.02472631181577949,0.03624009060022638,0.0526613816534539
65,300,Humorous and Wit and Satire,0.0745428973277075,0.10220346929207805,0.05157055789967159,0.021683075480543882,0.04512423816221273,0.04547585560243776,0.03504453820909525,0.03563056727613696,0.043952180028129305,0.04465541490857936
66,293,Humorous and Wit and Satire,0.0749974245389928,0.10404862470382403,0.045431132172658616,0.01710106108993503,0.049448851344390324,0.0429586896054391,0.04728546409807325,0.03430514062017081,0.043370763366642355,0.052539404553414715
67,191,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
68,409,Sea and Adventure,0.08474801943945107,0.07709207110045947,0.03455162772119022,0.014246721256906937,0.039544637507489606,0.03781372744823915,0.05126156713933883,0.030024632181612176,0.04180813527727866,0.058784368550696575
69,240,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
70,376,Literary,0.08536276002029426,0.07343987823439878,0.03209030948756976,0.01610857432775241,0.037798072044647385,0.027904616945712835,0.049974632166412986,0.04071537290715373,0.040969051243023843,0.061516996448503294
71,306,Love and Romance,0.09061325253885458,0.09167929080401764,0.03961173764237189,0.01576614486898957,0.04645682545026019,0.04314649610054372,0.05358244964371768,0.046625147281601706,0.056780564439206475,0.057173315379003345
72,108,Detective and Mystery,0.0918773408239685,0.10732677902621482,0.03593164794007498,0.016268726591760325,0.05500936329588027,0.05653089887640462,0.05407303370786529,0.038506554307116185,0.053253745318352176,0.07397003745318301
73,358,Literary,0.12974852862493377,0.10647405029427567,0.046281433921883434,0.013911182450508274,0.06661316211878036,0.048689138576779124,0.07998929909042309,0.05270197966827194,0.055912252541466194,0.07410379882290029
74,248,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
75,227,Christmas Stories,0.09065531759106667,0.08090792604795931,0.03226249313563959,0.013545670876807534,0.036792970895112714,0.04672341204466491,0.05280981145890658,0.04649460003661071,0.041414973457807515,0.05921654768442412
76,209,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
77,406,Sea and Adventure,0.07607000519840529,0.08508057529024343,0.03725524172587073,0.011089932420724312,0.04921157511696413,0.036388840755501646,0.05025125628140704,0.026511869693294058,0.03223011609773003,0.050424536475480855
78,384,Sea and Adventure,0.10170197985411883,0.12365404654394357,0.04716915595692914,0.01924279263633209,0.058492532129211024,0.07196943383119164,0.059951372004167586,0.04828065300451509,0.0341090656477942,0.06210489753386537
