,ID,book_lenght,book_sen,book_word,lenght_book,number_sen,number_word,number_of_stop_words,number_of_foreignwords,count_dial_break,noun,verb,adj,ProperNoun,num,Puch,she,he,she_he_ratio,period,comma,colon,semi_colon,exl,q,positive_x,negative_x,neutral,compund,positive_y,negative_y,anger,disgust,fear,sadness,anticipation,joy,surprise,trust,genre
39,400.0,0.45222509419926654,0.3499021810013767,0.42994609763765035,0.45222509419926626,0.34990218100137666,0.42994609763765035,0.5350021619444296,0.03469500196772924,0.13559322033898305,0.846784483645064,0.07798983135611381,0.7407026166016797,0.0,0.3309519702278296,0.3424591003116961,0.09027373325567851,0.21867072552004058,0.052974635646803214,0.24805534077845953,0.8687042899494767,0.5628720136184867,0.8743564659763164,0.15300809101781285,0.21192610613551746,0.018827701893122453,0.0,0.005398217950638225,0.07428434451892105,0.6544317136143566,0.8384107044706228,0.7516876347064353,0.7775185550479062,0.8423917638603917,0.6727456711676777,0.6961570571079668,0.6322705593010343,0.20322108938383288,0.5077716546018505,Sea and Adventure
40,363.0,0.719755194870941,0.615317730599232,0.6857676294461781,0.7197551948709406,0.6153177305992318,0.6857676294461782,0.6990918551456764,0.05612707536573276,0.4858757062146893,0.6762694019022013,0.4296420021201639,0.4797816836838653,0.0,0.2615506855253206,0.42464495509770533,0.41482236458940014,0.7861491628614915,0.06931150731588644,0.3188667402981154,0.48942066330853307,0.31238166048696553,0.18915901053777165,0.22707464735942773,0.21578536195072603,0.0,0.010711218195406531,0.004086300399539564,0.06168186630385633,0.4715456280510172,0.5730247669292949,0.5805517480152972,0.6121812278289385,0.5311841876078665,0.27071454209146273,0.34965347368802335,0.4363390676685086,0.44106327013027946,0.47057990346353495,Literary
41,173.0,0.2938531788434682,0.23708426925585102,0.29250274112297864,0.29385317884346807,0.237084269255851,0.29250274112297864,0.7001644522032582,0.3046685842377538,0.2344632768361582,0.3461921210738663,0.5148127439863943,0.3487723542939354,0.0,0.2531077823010553,0.3393425134627633,0.03567268491555038,0.2267884322678843,0.020207375986803347,0.21508576789147366,0.8358156505478417,0.09708022147069584,0.48457754338360115,0.13015083398694638,0.4666795387423289,0.013215933480928156,0.012708458910990558,0.01193065286640237,0.0846871803855473,0.6731870052330745,0.9315967669223226,0.546007147034356,0.6241541708758268,0.8719216883871892,0.6910863749655708,0.6976151912107603,0.44972974651895725,0.4441607123154676,0.6507573913260103,Western Stories
42,315.0,0.3108354050338348,0.49858705890877475,0.3350189003304682,0.31083540503383467,0.49858705890877464,0.33501890033046827,0.49389696046294174,0.031721391275383745,0.31214689265536727,0.18686045046970579,0.7569575958481529,0.08796452202457505,0.0,0.2111316162311902,1.0,0.2377693651718113,0.22425164890918314,0.13616438356164384,0.6929791837569534,0.2744327215363842,0.16010706196553542,0.26765112238437283,0.2404904840976769,0.8308880822575421,0.00974380353728941,0.0,0.004182779066097231,0.0743689463354932,0.5240358608156809,0.5544642733764413,0.30854020405878735,0.5318455598455621,0.3625100732600743,0.4807575673007618,0.2828590960595586,0.9174616483490308,0.542680218234546,0.2830990649891909,Love and Romance
43,373.0,0.4348027275321257,0.4171436852402,0.4414396454558698,0.4348027275321257,0.4171436852401999,0.4414396454558699,0.6125058766580966,0.10139929956778514,0.20056497175141244,0.6334053426172761,0.26026833443062847,0.4309912508842837,0.0,0.299970599105953,0.4714650876452681,0.16758881770529996,0.47196854388635207,0.046361083619122154,0.36901439680206766,0.7896385947520709,0.0646201608455447,0.4607125271679928,0.11678491742811102,0.35971267749267144,0.0,0.0,0.008996531287982957,0.06539301355622265,0.3988418224469078,0.6355165231319733,0.6127133413654676,0.7103380142544654,0.6578910415340953,0.4736127729770523,0.28420083774324423,0.4503834424201453,0.5126529332721199,0.33239157213736825,Literary
44,343.0,0.30910329327162445,0.34504746032896166,0.32138612646736336,0.30910329327162434,0.3450474603289616,0.3213861264673634,0.5773609754263387,0.06610090156094185,0.1906779661016949,0.09098924327080837,0.9088286881779353,0.3360207830910251,0.0,0.23229211210068162,0.6070959482551759,0.46126965637740247,0.18658041603247083,0.3155019348964262,0.5361881656620859,0.5518188267823071,0.09857262453802866,0.05231128384019025,0.27033279814027483,0.3250863481678721,0.007376724151336557,0.010934157356786312,0.007773420720367059,0.07136251722394363,0.5078933704886058,0.0999525891052202,0.22306318281247262,0.3697403618815526,0.15527177617050497,0.05498630285125583,0.23828618842231908,0.7187638305882678,0.5841074349067092,0.4732853122749605,Literary
45,263.0,0.06245392540874073,0.03637417578436345,0.06153533556712492,0.0624539254087407,0.03637417578436344,0.061535335567124934,0.9856435755772288,0.03282151651659637,0.022598870056497175,0.0,0.45576512671995273,0.58989267173153,0.0,0.07957215971726056,0.13718265452166029,0.02577169481654048,0.10071029934043632,0.031650743370970215,0.07790882862118087,0.72997019444726,0.33884941321793877,0.3913767118847261,0.12412678393683894,0.27531755065619024,0.0,0.12391379909628085,0.10266921496470867,0.0,0.3696773639873038,0.24759435459849555,0.10160410757892335,0.4237456705289965,0.2300708046986168,0.1264893608124703,0.49129436323001385,0.45660357353417325,0.4972523960877049,0.38848160762108397,Ghost and Horror
46,271.0,0.3095158203724794,0.2495471342656329,0.29082356368989654,0.3095158203724792,0.2495471342656329,0.29082356368989654,0.5864235848016739,0.04377198074029064,0.0903954802259887,0.5431796154749513,0.1257337973727255,0.9970398849777,0.0,0.03263776368826293,0.38584509964814756,0.12973209085614446,0.30758498224251646,0.05462810496443962,0.35641634952314144,0.782799999858257,0.03347422455211088,0.18337871194031943,0.07507048379217537,0.17214099725865353,0.0,0.0,0.01649763983556091,0.06539301355622265,0.6991839466209712,0.6290437159758075,0.6699093745785855,0.7673194170787034,0.5217529426373899,0.4025492050422451,0.43436271032008433,0.7077705798490677,0.39192698606413345,0.6377307054536125,Ghost and Horror
47,274.0,0.15942038687176435,0.1257879863777987,0.15648936904332889,0.15942038687176424,0.12578798637779867,0.1564893690433289,0.7848940431002533,0.08041157857932421,0.1384180790960452,0.3827467242360161,0.6952631224139134,0.5153939159213412,0.0,0.037434367991500295,0.3331414349308847,0.05707629586488061,0.14992389649923898,0.04814541881601573,0.2428624879127354,0.5764260792648949,0.2920966144105235,0.3664538705402838,0.12612161378386028,0.3986435258119646,0.010856225809496835,0.017823740045962273,0.02911741712263126,0.07079270605363658,0.640832033707012,0.3311552691379638,0.2759194397864262,0.5085806587037902,0.28181109297289525,0.24685651032320588,0.5395592646567337,0.43006742293116296,0.38076059536659157,0.6762353083666699,Ghost and Horror
48,256.0,0.15942038687176435,0.1257879863777987,0.15648936904332889,0.15942038687176424,0.12578798637779867,0.1564893690433289,0.7848940431002533,0.08041157857932421,0.1384180790960452,0.3827467242360161,0.6952631224139134,0.5153939159213412,0.0,0.037434367991500295,0.3331414349308847,0.05707629586488061,0.14992389649923898,0.04814541881601573,0.2428624879127354,0.5764260792648949,0.2920966144105235,0.3664538705402838,0.12612161378386028,0.3986435258119646,0.010856225809496835,0.017823740045962273,0.02911741712263126,0.07079270605363658,0.640832033707012,0.3311552691379638,0.2759194397864262,0.5085806587037902,0.28181109297289525,0.24685651032320588,0.5395592646567337,0.43006742293116296,0.38076059536659157,0.6762353083666699,Ghost and Horror
